Description	Iteration	Algorithm	Metric	Value
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FNR	0.640151515151515
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FPR	0.310789049919485
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	NPV	0.742120875046348
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Recall	0.359848484848485
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TNR	0.689210950080515
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TPR	0.359848484848485
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	AUROC	0.473611111111111
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	BalancedAccuracy	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	Brier	0.152893741935484
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	FNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	FPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	NPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	Recall	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	TNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SMO/default	TPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	AUROC	0.265517493778363
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	BalancedAccuracy	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Brier	0.143280612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	NPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Recall	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	TNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	TPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	AUROC	0.25979907773386
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Accuracy	0.78494623655914
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	BalancedAccuracy	0.509707583077148
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Brier	0.164621268817204
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FNR	0.65530303030303
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FPR	0.325281803542673
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	MMCE	0.21505376344086
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	NPV	0.683691756272401
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Recall	0.34469696969697
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	TNR	0.674718196457327
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	TPR	0.34469696969697
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	AUROC	0.29110305958132
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Accuracy	0.78494623655914
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	BalancedAccuracy	0.485177865612648
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Brier	0.163090580645161
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FNR	0.681818181818182
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FPR	0.347826086956522
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	MMCE	0.21505376344086
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	NPV	0.567025089605735
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Recall	0.318181818181818
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	TNR	0.652173913043478
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	TPR	0.318181818181818
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	AUROC	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Accuracy	0.806451612903226
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	BalancedAccuracy	0.5
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Brier	0.222222333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FDR	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MCC	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MMCE	0.193548387096774
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	NPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	PPV	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Precision	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Recall	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TNR	0.666666666666667
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TPR	0.333333333333333
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	AUROC	0.345536890645586
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	Accuracy	0.505376344086022
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	BalancedAccuracy	0.423003586590543
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	Brier	0.214395172043011
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	F1	NA
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	FDR	0.703081232492997
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	FNR	0.799242424242424
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	FPR	0.35475040257649
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	MCC	-0.0995330375499823
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	MMCE	0.494623655913978
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	NPV	0.630952380952381
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	PPV	0.296918767507003
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	Precision	0.296918767507003
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	Recall	0.200757575757576
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	TNR	0.645249597423511
postoperative.patient.data	2	AlgorithmScripts/Classification/arff/weka/VFI/default	TPR	0.200757575757576
postoperative.patient.data	2	Ensemble_Majority_Vote	AUROC	0.474780412823891
postoperative.patient.data	2	Ensemble_Majority_Vote	Accuracy	0.806451612903226
postoperative.patient.data	2	Ensemble_Majority_Vote	BalancedAccuracy	0.5
postoperative.patient.data	2	Ensemble_Majority_Vote	Brier	0.17010752688172
postoperative.patient.data	2	Ensemble_Majority_Vote	F1	NA
postoperative.patient.data	2	Ensemble_Majority_Vote	FDR	NA
postoperative.patient.data	2	Ensemble_Majority_Vote	FNR	0.666666666666667
postoperative.patient.data	2	Ensemble_Majority_Vote	FPR	0.333333333333333
postoperative.patient.data	2	Ensemble_Majority_Vote	MCC	NA
postoperative.patient.data	2	Ensemble_Majority_Vote	MMCE	0.193548387096774
postoperative.patient.data	2	Ensemble_Majority_Vote	NPV	NA
postoperative.patient.data	2	Ensemble_Majority_Vote	PPV	NA
postoperative.patient.data	2	Ensemble_Majority_Vote	Precision	NA
postoperative.patient.data	2	Ensemble_Majority_Vote	Recall	0.333333333333333
postoperative.patient.data	2	Ensemble_Majority_Vote	TNR	0.666666666666667
postoperative.patient.data	2	Ensemble_Majority_Vote	TPR	0.333333333333333
