Description	Iteration	Fold	Algorithm	Metric	Value
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Precision	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/OneR/default	Recall	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/OneR/default	TNR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/OneR/default	TPR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Accuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	AUROC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	BalancedAccuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Brier	0.06034
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	F1	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FDR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FNR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	FPR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	MCC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	MMCE	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	NPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	PPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Precision	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Recall	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TNR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TPR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Accuracy	0.911111111111111
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	AUROC	0.973897306397306
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	BalancedAccuracy	0.872222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Brier	0.0824444444444444
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	F1	0.849673202614379
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FDR	0.0701754385964912
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FNR	0.166666666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FPR	0.0888888888888889
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MCC	0.803776515280224
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MMCE	0.0888888888888889
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	NPV	0.948717948717949
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	PPV	0.929824561403509
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Precision	0.929824561403509
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Recall	0.833333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TNR	0.911111111111111
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TPR	0.833333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Accuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	AUROC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	BalancedAccuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Brier	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	F1	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	FDR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	FNR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	FPR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	MCC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	MMCE	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	NPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	PPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Precision	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Recall	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	TNR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	TPR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Accuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	AUROC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	BalancedAccuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Brier	0.00296192222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	F1	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FDR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FNR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	FPR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	MCC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	MMCE	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	NPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	PPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Precision	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	Recall	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	TNR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/REPTree/default	TPR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Accuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	AUROC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	BalancedAccuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Brier	5.20577777777778e-4
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	F1	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FDR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FNR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FPR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MCC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MMCE	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	NPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	PPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Precision	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Recall	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TNR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TPR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Accuracy	0.977777777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	AUROC	0.980366161616162
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	BalancedAccuracy	0.968055555555556
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Brier	0.0813482222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	F1	0.967025089605735
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FDR	0.0208333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FNR	0.0416666666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	FPR	0.0222222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	MCC	0.950089208499289
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	MMCE	0.0222222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	NPV	0.985507246376812
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	PPV	0.979166666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Precision	0.979166666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	Recall	0.958333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	TNR	0.977777777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SMO/default	TPR	0.958333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Accuracy	0.977777777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	AUROC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	BalancedAccuracy	0.968055555555556
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Brier	0.0178481777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	F1	0.967025089605735
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FDR	0.0208333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FNR	0.0416666666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FPR	0.0222222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	MCC	0.950089208499289
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	MMCE	0.0222222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	NPV	0.985507246376812
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	PPV	0.979166666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Precision	0.979166666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Recall	0.958333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	TNR	0.977777777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	TPR	0.958333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Accuracy	0.822222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	AUROC	0.871228956228956
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	BalancedAccuracy	0.744444444444444
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Brier	0.141009188888889
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	F1	NA
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FDR	NA
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FNR	0.333333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FPR	0.177777777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	MCC	NA
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	MMCE	0.177777777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	NPV	0.911111111111111
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	PPV	NA
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Precision	NA
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Recall	0.666666666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	TNR	0.822222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	TPR	0.666666666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Accuracy	0.977777777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	AUROC	0.998518518518519
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	BalancedAccuracy	0.968055555555556
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Brier	0.0210633444444444
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	F1	0.967025089605735
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FDR	0.0208333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FNR	0.0416666666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FPR	0.0222222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	MCC	0.950089208499289
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	MMCE	0.0222222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	NPV	0.985507246376812
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	PPV	0.979166666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Precision	0.979166666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Recall	0.958333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	TNR	0.977777777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	TPR	0.958333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	Accuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	AUROC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	BalancedAccuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	Brier	0.00666107777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	F1	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	FDR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	FNR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	FPR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	MCC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	MMCE	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	NPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	PPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	Precision	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	Recall	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	TNR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/VFI/default	TPR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	Accuracy	0.666666666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	AUROC	0.5
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	BalancedAccuracy	0.5
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	Brier	0.208950444444444
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	F1	NA
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	FDR	NA
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	FNR	0.666666666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	FPR	0.333333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	MCC	NA
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	MMCE	0.333333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	NPV	NA
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	PPV	NA
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	Precision	NA
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	Recall	0.333333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	TNR	0.666666666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/arff/weka/ZeroR/default	TPR	0.333333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	Accuracy	0.977777777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	AUROC	0.989873737373737
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	BalancedAccuracy	0.968055555555556
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	Brier	0.0411450548705407
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	F1	0.967025089605735
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	FDR	0.0208333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	FNR	0.0416666666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	FPR	0.0222222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	MCC	0.950089208499289
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	MMCE	0.0222222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	NPV	0.985507246376812
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	PPV	0.979166666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	Precision	0.979166666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	Recall	0.958333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	TNR	0.977777777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	TPR	0.958333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	Accuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	AUROC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	BalancedAccuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	Brier	0.00969655917073028
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	F1	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	FDR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	FNR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	FPR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	MCC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	MMCE	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	NPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	PPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	Precision	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	Recall	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	TNR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/boosting/default	TPR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	Accuracy	0.977777777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	AUROC	0.965079365079365
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	BalancedAccuracy	0.965079365079365
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	Brier	0.0222222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	F1	0.963606286186931
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	FDR	0.0208333333333333
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	FNR	0.0476190476190476
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	FPR	0.0222222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	MCC	0.947247104622817
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	MMCE	0.0222222222222222
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	NPV	0.986111111111111
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	PPV	0.979166666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	Precision	0.979166666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	Recall	0.952380952380952
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	TNR	0.977777777777778
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/ctree/default	TPR	0.952380952380952
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	Accuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	AUROC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	BalancedAccuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	Brier	0.00626034218802039
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	F1	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	FDR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	FNR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	FPR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	MCC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	MMCE	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	NPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	PPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	Precision	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	Recall	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	TNR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	TPR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	Accuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	AUROC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	BalancedAccuracy	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	Brier	0.0047604200316861
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	F1	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	FDR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	FNR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	FPR	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	MCC	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	MMCE	0.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	NPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	PPV	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	Precision	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	Recall	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	TNR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	TPR	1.0
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/kknn/default	Accuracy	0.866666666666667
StrongSignal_Both	2	1	AlgorithmScripts/Classification/tsv/mlr/kknn/default	AUROC	0.921624579124579
