Description	Iteration	Fold	Algorithm	Features
NoSignal_Both	2	1	AlgorithmScripts/FeatureSelection/arff/weka/SymetricalUncertainty/default	Feature92.Low,Feature59.Medium,Feature67.Medium,Feature98.Medium,Feature95.Medium,Feature95.Low,Feature84.Low,Feature67.Low,Feature64.Medium,Feature97.Medium,Feature87.Medium,Feature59.Low,Feature60.Low,Feature86.Low,Feature78.Low,Feature71.Medium,Feature100.Low,Feature63.Low,Feature70.Low,Feature99.Low,Feature72.Low,Feature85.Low,Feature55.Low,Feature74.Low,Feature92.Medium,Feature82.Low,Feature54.Low,Feature81.Low,Feature70.Medium,Feature53.Medium,Feature90.Low,Feature63.Medium,Feature68.Medium,Feature57.Low,Feature51.Medium,Feature74.Medium,Feature73.Medium,Feature83.Low,Feature62.Medium,Feature93.Low,Feature81.Medium,Feature94.Medium,Feature83.Medium,Feature87.Low,Feature62.Low,Feature64.Low,Feature79.Low,Feature66.Low,Feature76.Medium,Feature73.Low,Feature55.Medium,Feature77.Low,Feature75.Low,Feature80.Medium,Feature80.Low,Feature93.Medium,Feature54.Medium,Feature76.Low,Feature58.Low,Feature96.Low,Feature56.Medium,Feature82.Medium,Feature85.Medium,Feature89.Low,Feature60.Medium,Feature77.Medium,Feature68.Low,Feature56.Low,Feature97.Low,Feature71.Low,Feature99.Medium,Feature53.Low,Feature69.Medium,Feature52.Low,Feature51.Low,Feature90.Medium,Feature100.Medium,Feature65.Medium,Feature91.Medium,Feature61.Medium,Feature61.Low,Feature72.Medium,Feature84.Medium,Feature86.Medium,Feature78.Medium,Feature88.Medium,Feature89.Medium,Feature96.Medium,Feature75.Medium,Feature57.Medium,Feature65.Low,Feature94.Low,Feature91.Low,Feature98.Low,Feature66.Medium,Feature88.Low,Feature69.Low,Feature58.Medium,Feature52.Medium,Feature79.Medium,Feature23,Feature21,Feature22,Feature20,Feature28,Feature24,Feature27,Feature2,Feature29,Feature26,Feature25,Feature16,Feature19,Feature10,Feature11,Feature12,Feature30,Feature13,Feature18,Feature17,Feature15,Feature14,Feature3,Feature43,Feature31,Feature5,Feature48,Feature47,Feature46,Feature49,Feature50,Feature32,Feature9,Feature7,Feature6,Feature8,Feature45,Feature44,Feature42,Feature41,Feature35,Feature34,Feature33,Feature36,Feature37,Feature38,Feature40,Feature4,Feature39,Feature1
NoSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Feature92.Low,Feature67.Medium,Feature23,Feature5,Feature98.Medium,Feature6,Feature59.Medium,Feature41,Feature64.Medium,Feature97.Medium,Feature20,Feature60.Low,Feature95.Low,Feature87.Medium,Feature95.Medium,Feature84.Low,Feature67.Low,Feature71.Medium,Feature74.Low,Feature92.Medium,Feature26,Feature27,Feature31,Feature22,Feature33,Feature46,Feature2,Feature30,Feature70.Medium,Feature72.Low,Feature99.Low,Feature50,Feature38,Feature39,Feature3,Feature53.Medium,Feature59.Low,Feature78.Low,Feature68.Medium,Feature63.Medium,Feature86.Low,Feature51.Medium,Feature73.Medium,Feature74.Medium,Feature62.Medium,Feature93.Low,Feature100.Low,Feature63.Low,Feature70.Low,Feature83.Medium,Feature94.Medium,Feature40,Feature57.Low,Feature85.Low,Feature47,Feature55.Low,Feature81.Medium,Feature87.Low,Feature43,Feature55.Medium,Feature73.Low,Feature76.Medium,Feature1,Feature82.Low,Feature12,Feature44,Feature80.Medium,Feature54.Low,Feature81.Low,Feature93.Medium,Feature56.Medium,Feature32,Feature80.Low,Feature36,Feature90.Low,Feature9,Feature54.Medium,Feature58.Low,Feature76.Low,Feature96.Low,Feature82.Medium,Feature85.Medium,Feature11,Feature60.Medium,Feature77.Medium,Feature35,Feature16,Feature49,Feature89.Low,Feature62.Low,Feature64.Low,Feature66.Low,Feature79.Low,Feature83.Low,Feature4,Feature24,Feature75.Low,Feature77.Low,Feature7,Feature56.Low,Feature71.Low,Feature97.Low,Feature42,Feature68.Low,Feature99.Medium,Feature51.Low,Feature52.Low,Feature53.Low,Feature69.Medium,Feature100.Medium,Feature14,Feature48,Feature34,Feature65.Medium,Feature90.Medium,Feature91.Medium,Feature10,Feature61.Medium,Feature72.Medium,Feature88.Medium,Feature89.Medium,Feature96.Medium,Feature78.Medium,Feature84.Medium,Feature86.Medium,Feature13,Feature61.Low,Feature19,Feature75.Medium,Feature57.Medium,Feature18,Feature8,Feature65.Low,Feature91.Low,Feature94.Low,Feature98.Low,Feature17,Feature29,Feature66.Medium,Feature88.Low,Feature69.Low,Feature15,Feature58.Medium,Feature52.Medium,Feature37,Feature28,Feature45,Feature21,Feature79.Medium,Feature25
NoSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/mlr/rf.importance/default	Feature23,Feature5,Feature20,Feature11,Feature98.Medium,Feature87.Medium,Feature97.Medium,Feature50,Feature38,Feature59.Medium,Feature60.Low,Feature31,Feature12,Feature95.Medium,Feature25,Feature57.Medium,Feature100.Medium,Feature54.Medium,Feature53.Medium,Feature83.Medium,Feature1,Feature92.Low,Feature95.Low,Feature64.Medium,Feature85.Medium,Feature77.Medium,Feature71.Medium,Feature22,Feature99.Medium,Feature80.Low,Feature8,Feature93.Medium,Feature68.Medium,Feature75.Low,Feature84.Low,Feature57.Low,Feature80.Medium,Feature74.Low,Feature59.Low,Feature33,Feature45,Feature63.Low,Feature81.Medium,Feature76.Low,Feature96.Low,Feature68.Low,Feature56.Medium,Feature44,Feature83.Low,Feature55.Low,Feature65.Low,Feature90.Low,Feature94.Low,Feature67.Medium,Feature84.Medium,Feature81.Low,Feature72.Low,Feature39,Feature51.Low,Feature87.Low,Feature93.Low,Feature61.Medium,Feature76.Medium,Feature35,Feature78.Low,Feature60.Medium,Feature91.Low,Feature85.Low,Feature86.Low,Feature62.Low,Feature71.Low,Feature61.Low,Feature66.Low,Feature49,Feature75.Medium,Feature77.Low,Feature79.Low,Feature86.Medium,Feature82.Medium,Feature100.Low,Feature69.Low,Feature64.Low,Feature99.Low,Feature89.Medium,Feature89.Low,Feature70.Medium,Feature51.Medium,Feature52.Low,Feature30,Feature98.Low,Feature53.Low,Feature73.Low,Feature58.Medium,Feature90.Medium,Feature88.Low,Feature54.Low,Feature70.Low,Feature62.Medium,Feature82.Low,Feature52.Medium,Feature69.Medium,Feature94.Medium,Feature97.Low,Feature41,Feature79.Medium,Feature66.Medium,Feature48,Feature26,Feature88.Medium,Feature67.Low,Feature18,Feature43,Feature65.Medium,Feature58.Low,Feature55.Medium,Feature96.Medium,Feature91.Medium,Feature56.Low,Feature29,Feature63.Medium,Feature14,Feature92.Medium,Feature72.Medium,Feature74.Medium,Feature34,Feature10,Feature3,Feature21,Feature47,Feature37,Feature13,Feature24,Feature78.Medium,Feature36,Feature46,Feature28,Feature15,Feature27,Feature2,Feature42,Feature4,Feature6,Feature7,Feature19,Feature73.Medium,Feature32,Feature9,Feature17,Feature40,Feature16
NoSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/mlr/rf.min.depth/default	Feature23,Feature5,Feature6,Feature20,Feature41,Feature50,Feature22,Feature38,Feature11,Feature31,Feature36,Feature3,Feature26,Feature27,Feature98.Medium,Feature12,Feature1,Feature40,Feature43,Feature32,Feature7,Feature25,Feature46,Feature48,Feature33,Feature16,Feature14,Feature30,Feature34,Feature4,Feature9,Feature2,Feature67.Medium,Feature47,Feature24,Feature8,Feature44,Feature19,Feature64.Medium,Feature15,Feature21,Feature37,Feature49,Feature45,Feature10,Feature13,Feature35,Feature39,Feature97.Medium,Feature28,Feature60.Low,Feature92.Medium,Feature18,Feature29,Feature87.Medium,Feature42,Feature59.Medium,Feature17,Feature92.Low,Feature74.Low,Feature93.Low,Feature57.Low,Feature68.Medium,Feature67.Low,Feature62.Medium,Feature63.Medium,Feature58.Low,Feature70.Medium,Feature94.Medium,Feature76.Medium,Feature83.Medium,Feature77.Medium,Feature95.Medium,Feature55.Medium,Feature72.Low,Feature93.Medium,Feature71.Medium,Feature96.Low,Feature84.Low,Feature73.Low,Feature95.Low,Feature59.Low,Feature72.Medium,Feature73.Medium,Feature78.Low,Feature81.Medium,Feature85.Low,Feature85.Medium,Feature60.Medium,Feature76.Low,Feature51.Medium,Feature74.Medium,Feature89.Low,Feature99.Medium,Feature56.Medium,Feature70.Low,Feature53.Medium,Feature89.Medium,Feature56.Low,Feature91.Medium,Feature58.Medium,Feature80.Low,Feature84.Medium,Feature100.Medium,Feature57.Medium,Feature88.Medium,Feature96.Medium,Feature54.Low,Feature64.Low,Feature75.Medium,Feature86.Medium,Feature94.Low,Feature53.Low,Feature54.Medium,Feature71.Low,Feature100.Low,Feature66.Medium,Feature91.Low,Feature97.Low,Feature52.Low,Feature66.Low,Feature86.Low,Feature87.Low,Feature88.Low,Feature99.Low,Feature51.Low,Feature69.Low,Feature69.Medium,Feature83.Low,Feature63.Low,Feature82.Medium,Feature90.Medium,Feature62.Low,Feature65.Low,Feature68.Low,Feature79.Low,Feature80.Medium,Feature82.Low,Feature98.Low,Feature52.Medium,Feature61.Medium,Feature78.Medium,Feature79.Medium,Feature81.Low,Feature55.Low,Feature61.Low,Feature65.Medium,Feature77.Low,Feature90.Low,Feature75.Low
NoSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/sklearn/anova/default	Feature92.Low,Feature67.Medium,Feature23,Feature98.Medium,Feature59.Medium,Feature6,Feature2,Feature5,Feature64.Medium,Feature97.Medium,Feature60.Low,Feature95.Low,Feature87.Medium,Feature95.Medium,Feature33,Feature20,Feature30,Feature84.Low,Feature67.Low,Feature71.Medium,Feature22,Feature74.Low,Feature92.Medium,Feature27,Feature39,Feature41,Feature38,Feature50,Feature70.Medium,Feature26,Feature72.Low,Feature99.Low,Feature46,Feature53.Medium,Feature59.Low,Feature78.Low,Feature68.Medium,Feature31,Feature63.Medium,Feature3,Feature86.Low,Feature74.Medium,Feature73.Medium,Feature51.Medium,Feature43,Feature62.Medium,Feature93.Low,Feature47,Feature70.Low,Feature100.Low,Feature63.Low,Feature94.Medium,Feature83.Medium,Feature57.Low,Feature85.Low,Feature55.Low,Feature81.Medium,Feature87.Low,Feature55.Medium,Feature76.Medium,Feature73.Low,Feature12,Feature82.Low,Feature80.Medium,Feature54.Low,Feature81.Low,Feature93.Medium,Feature36,Feature56.Medium,Feature80.Low,Feature90.Low,Feature9,Feature54.Medium,Feature35,Feature44,Feature96.Low,Feature58.Low,Feature76.Low,Feature82.Medium,Feature85.Medium,Feature16,Feature60.Medium,Feature77.Medium,Feature1,Feature40,Feature24,Feature89.Low,Feature64.Low,Feature66.Low,Feature62.Low,Feature79.Low,Feature83.Low,Feature49,Feature7,Feature32,Feature14,Feature77.Low,Feature75.Low,Feature10,Feature25,Feature71.Low,Feature56.Low,Feature97.Low,Feature68.Low,Feature4,Feature99.Medium,Feature51.Low,Feature69.Medium,Feature52.Low,Feature53.Low,Feature100.Medium,Feature34,Feature42,Feature65.Medium,Feature90.Medium,Feature91.Medium,Feature13,Feature61.Medium,Feature72.Medium,Feature11,Feature88.Medium,Feature89.Medium,Feature96.Medium,Feature78.Medium,Feature84.Medium,Feature86.Medium,Feature61.Low,Feature18,Feature8,Feature75.Medium,Feature57.Medium,Feature37,Feature19,Feature98.Low,Feature65.Low,Feature91.Low,Feature94.Low,Feature29,Feature48,Feature17,Feature66.Medium,Feature88.Low,Feature15,Feature69.Low,Feature58.Medium,Feature52.Medium,Feature28,Feature45,Feature21,Feature79.Medium
NoSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Feature2,Feature38,Feature47,Feature5,Feature6,Feature12,Feature14,Feature20,Feature22,Feature27,Feature31,Feature34,Feature41,Feature44,Feature50,Feature1,Feature16,Feature17,Feature23,Feature24,Feature3,Feature32,Feature33,Feature35,Feature37,Feature4,Feature40,Feature43,Feature46,Feature48,Feature11,Feature13,Feature15,Feature21,Feature26,Feature28,Feature29,Feature42,Feature45,Feature49,Feature60.Low,Feature7,Feature8,Feature9,Feature92.Medium,Feature10,Feature18,Feature19,Feature25,Feature39,Feature54.Low,Feature57.Low,Feature58.Low,Feature64.Medium,Feature74.Low,Feature87.Medium,Feature92.Low,Feature93.Low,Feature94.Medium,Feature98.Medium,Feature100.Low,Feature100.Medium,Feature36,Feature56.Low,Feature57.Medium,Feature59.Medium,Feature62.Medium,Feature71.Medium,Feature73.Low,Feature90.Low,Feature94.Low,Feature95.Low,Feature97.Low,Feature97.Medium,Feature99.Medium,Feature51.Low,Feature51.Medium,Feature56.Medium,Feature59.Low,Feature60.Medium,Feature61.Medium,Feature67.Low,Feature90.Medium,Feature91.Low,Feature91.Medium,Feature93.Medium,Feature95.Medium,Feature96.Low,Feature96.Medium,Feature98.Low,Feature54.Medium,Feature55.Low,Feature55.Medium,Feature58.Medium,Feature64.Low,Feature65.Low,Feature70.Low,Feature72.Medium,Feature79.Low,Feature84.Medium,Feature85.Low,Feature87.Low,Feature89.Low,Feature89.Medium,Feature99.Low,Feature53.Low,Feature53.Medium,Feature66.Low,Feature70.Medium,Feature71.Low,Feature72.Low,Feature74.Medium,Feature76.Low,Feature79.Medium,Feature82.Medium,Feature83.Medium,Feature85.Medium,Feature86.Medium,Feature88.Low,Feature88.Medium,Feature66.Medium,Feature67.Medium,Feature68.Low,Feature68.Medium,Feature69.Low,Feature69.Medium,Feature75.Medium,Feature76.Medium,Feature77.Medium,Feature78.Low,Feature80.Low,Feature81.Low,Feature81.Medium,Feature84.Low,Feature86.Low,Feature30,Feature52.Low,Feature52.Medium,Feature61.Low,Feature62.Low,Feature63.Low,Feature63.Medium,Feature65.Medium,Feature73.Medium,Feature75.Low,Feature77.Low,Feature78.Medium,Feature80.Medium,Feature82.Low,Feature83.Low
NoSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/sklearn/random_logistic_regression/default	Feature23,Feature92.Low,Feature98.Medium,Feature67.Medium,Feature6,Feature60.Low,Feature97.Medium,Feature92.Medium,Feature64.Medium,Feature59.Medium,Feature70.Medium,Feature5,Feature87.Medium,Feature84.Low,Feature68.Medium,Feature2,Feature57.Low,Feature38,Feature74.Low,Feature71.Medium,Feature59.Low,Feature50,Feature22,Feature20,Feature99.Low,Feature94.Medium,Feature93.Low,Feature90.Low,Feature83.Medium,Feature73.Medium,Feature72.Medium,Feature67.Low,Feature62.Medium,Feature60.Medium,Feature56.Medium,Feature55.Medium,Feature46,Feature35,Feature3,Feature27,Feature12,Feature1,Feature99.Medium,Feature98.Low,Feature97.Low,Feature96.Medium,Feature96.Low,Feature95.Medium,Feature95.Low,Feature94.Low,Feature93.Medium,Feature91.Medium,Feature91.Low,Feature90.Medium,Feature9,Feature89.Medium,Feature89.Low,Feature88.Medium,Feature88.Low,Feature87.Low,Feature86.Medium,Feature86.Low,Feature85.Medium,Feature85.Low,Feature84.Medium,Feature83.Low,Feature82.Medium,Feature82.Low,Feature81.Medium,Feature81.Low,Feature80.Medium,Feature80.Low,Feature8,Feature79.Medium,Feature79.Low,Feature78.Medium,Feature78.Low,Feature77.Medium,Feature77.Low,Feature76.Medium,Feature76.Low,Feature75.Medium,Feature75.Low,Feature74.Medium,Feature73.Low,Feature72.Low,Feature71.Low,Feature70.Low,Feature7,Feature69.Medium,Feature69.Low,Feature68.Low,Feature66.Medium,Feature66.Low,Feature65.Medium,Feature65.Low,Feature64.Low,Feature63.Medium,Feature63.Low,Feature62.Low,Feature61.Medium,Feature61.Low,Feature58.Medium,Feature58.Low,Feature57.Medium,Feature56.Low,Feature55.Low,Feature54.Medium,Feature54.Low,Feature53.Medium,Feature53.Low,Feature52.Medium,Feature52.Low,Feature51.Medium,Feature51.Low,Feature49,Feature48,Feature47,Feature45,Feature44,Feature43,Feature42,Feature41,Feature40,Feature4,Feature39,Feature37,Feature36,Feature34,Feature33,Feature32,Feature31,Feature30,Feature29,Feature28,Feature26,Feature25,Feature24,Feature21,Feature19,Feature18,Feature17,Feature16,Feature15,Feature14,Feature13,Feature11,Feature100.Medium,Feature100.Low,Feature10
NoSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Feature20,Feature22,Feature27,Feature39,Feature6,Feature2,Feature23,Feature24,Feature25,Feature38,Feature46,Feature5,Feature50,Feature59.Medium,Feature70.Medium,Feature12,Feature26,Feature3,Feature31,Feature32,Feature36,Feature51.Medium,Feature63.Medium,Feature74.Medium,Feature77.Medium,Feature83.Medium,Feature87.Medium,Feature9,Feature94.Medium,Feature95.Medium,Feature100.Low,Feature16,Feature30,Feature33,Feature40,Feature42,Feature43,Feature44,Feature60.Low,Feature62.Medium,Feature67.Medium,Feature73.Medium,Feature92.Medium,Feature93.Low,Feature98.Medium,Feature1,Feature14,Feature19,Feature41,Feature47,Feature53.Medium,Feature64.Medium,Feature70.Low,Feature71.Medium,Feature81.Medium,Feature84.Low,Feature87.Low,Feature92.Low,Feature95.Low,Feature97.Medium,Feature10,Feature15,Feature17,Feature29,Feature4,Feature49,Feature54.Medium,Feature63.Low,Feature68.Medium,Feature73.Low,Feature74.Low,Feature79.Medium,Feature80.Low,Feature80.Medium,Feature93.Medium,Feature18,Feature34,Feature35,Feature37,Feature48,Feature55.Medium,Feature57.Low,Feature59.Low,Feature7,Feature76.Medium,Feature79.Low,Feature8,Feature82.Low,Feature85.Medium,Feature99.Low,Feature100.Medium,Feature11,Feature45,Feature52.Low,Feature62.Low,Feature76.Low,Feature78.Low,Feature81.Low,Feature82.Medium,Feature83.Low,Feature85.Low,Feature86.Low,Feature88.Medium,Feature89.Low,Feature96.Low,Feature13,Feature55.Low,Feature56.Medium,Feature60.Medium,Feature61.Low,Feature65.Medium,Feature66.Medium,Feature68.Low,Feature72.Low,Feature72.Medium,Feature84.Medium,Feature86.Medium,Feature89.Medium,Feature96.Medium,Feature99.Medium,Feature28,Feature53.Low,Feature54.Low,Feature56.Low,Feature57.Medium,Feature58.Low,Feature61.Medium,Feature67.Low,Feature69.Medium,Feature71.Low,Feature75.Medium,Feature90.Low,Feature90.Medium,Feature91.Medium,Feature98.Low,Feature21,Feature51.Low,Feature52.Medium,Feature58.Medium,Feature64.Low,Feature65.Low,Feature66.Low,Feature69.Low,Feature75.Low,Feature77.Low,Feature78.Medium,Feature88.Low,Feature91.Low,Feature94.Low,Feature97.Low
NoSignal_Both	2	2	AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Feature97.Medium,Feature25,Feature78.Low,Feature97.Low,Feature64.Medium,Feature26,Feature98.Medium,Feature89.Medium,Feature65.Medium,Feature30,Feature52.Medium,Feature67.Low,Feature83.Medium,Feature82.Low,Feature5,Feature46,Feature69.Low,Feature53.Medium,Feature47,Feature42,Feature22,Feature72.Low,Feature51.Medium,Feature44,Feature87.Medium,Feature4,Feature80.Medium,Feature27,Feature68.Low,Feature95.Low,Feature13,Feature94.Medium,Feature72.Medium,Feature11,Feature35,Feature58.Medium,Feature37,Feature64.Low,Feature96.Low,Feature3,Feature70.Low,Feature61.Medium,Feature33,Feature40,Feature18,Feature60.Medium,Feature69.Medium,Feature59.Medium,Feature83.Low,Feature60.Low,Feature43,Feature59.Low,Feature17,Feature62.Medium,Feature86.Low,Feature45,Feature77.Medium,Feature70.Medium,Feature96.Medium,Feature41,Feature6,Feature7,Feature98.Low,Feature89.Low,Feature65.Low,Feature87.Low,Feature15,Feature55.Low,Feature36,Feature1,Feature91.Medium,Feature54.Low,Feature73.Low,Feature38,Feature94.Low,Feature58.Low,Feature32,Feature54.Medium,Feature53.Low,Feature95.Medium,Feature48,Feature8,Feature66.Medium,Feature74.Medium,Feature90.Medium,Feature99.Medium,Feature63.Low,Feature92.Low,Feature19,Feature68.Medium,Feature77.Low,Feature82.Medium,Feature93.Medium,Feature88.Medium,Feature9,Feature74.Low,Feature67.Medium,Feature85.Low,Feature76.Low,Feature62.Low,Feature20,Feature92.Medium,Feature63.Medium,Feature21,Feature76.Medium,Feature57.Low,Feature73.Medium,Feature90.Low,Feature49,Feature100.Low,Feature2,Feature10,Feature75.Low,Feature56.Low,Feature12,Feature16,Feature50,Feature55.Medium,Feature34,Feature93.Low,Feature51.Low,Feature99.Low,Feature81.Low,Feature88.Low,Feature81.Medium,Feature28,Feature24,Feature84.Medium,Feature80.Low,Feature84.Low,Feature66.Low,Feature71.Medium,Feature78.Medium,Feature86.Medium,Feature56.Medium,Feature91.Low,Feature23,Feature14,Feature31,Feature39,Feature57.Medium,Feature29,Feature79.Medium,Feature79.Low,Feature100.Medium,Feature85.Medium,Feature71.Low,Feature61.Low,Feature75.Medium,Feature52.Low
NoSignal_Both	2	2	AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Feature42,Feature78.Low,Feature97.Medium,Feature52.Medium,Feature83.Medium,Feature89.Medium,Feature65.Medium,Feature95.Low,Feature97.Low,Feature64.Low,Feature96.Low,Feature89.Low,Feature70.Low,Feature55.Low,Feature60.Low,Feature83.Low,Feature87.Medium,Feature72.Low,Feature58.Medium,Feature63.Low,Feature92.Low,Feature82.Low,Feature98.Medium,Feature67.Low,Feature77.Medium,Feature74.Low,Feature64.Medium,Feature94.Low,Feature58.Low,Feature56.Low,Feature75.Low,Feature65.Low,Feature87.Low,Feature69.Low,Feature72.Medium,Feature91.Medium,Feature51.Low,Feature99.Low,Feature77.Low,Feature68.Low,Feature53.Medium,Feature51.Medium,Feature59.Low,Feature70.Medium,Feature98.Low,Feature54.Low,Feature73.Low,Feature60.Medium,Feature59.Medium,Feature69.Medium,Feature93.Medium,Feature88.Medium,Feature80.Medium,Feature94.Medium,Feature54.Medium,Feature61.Medium,Feature63.Medium,Feature92.Medium,Feature86.Low,Feature95.Medium,Feature62.Medium,Feature99.Medium,Feature90.Medium,Feature96.Medium,Feature85.Low,Feature76.Low,Feature62.Low,Feature55.Medium,Feature74.Medium,Feature53.Low,Feature66.Medium,Feature57.Low,Feature76.Medium,Feature68.Medium,Feature71.Medium,Feature100.Low,Feature90.Low,Feature84.Medium,Feature73.Medium,Feature82.Medium,Feature67.Medium,Feature93.Low,Feature88.Low,Feature81.Low,Feature91.Low,Feature56.Medium,Feature81.Medium,Feature80.Low,Feature66.Low,Feature84.Low,Feature78.Medium,Feature86.Medium,Feature57.Medium,Feature79.Medium,Feature85.Medium,Feature100.Medium,Feature79.Low,Feature61.Low,Feature71.Low,Feature75.Medium,Feature27,Feature21,Feature20,Feature29,Feature22,Feature23,Feature28,Feature26,Feature25,Feature24,Feature2,Feature7,Feature19,Feature18,Feature11,Feature30,Feature10,Feature12,Feature13,Feature14,Feature17,Feature16,Feature15,Feature3,Feature47,Feature31,Feature44,Feature49,Feature48,Feature46,Feature5,Feature50,Feature52.Low,Feature8,Feature6,Feature9,Feature45,Feature43,Feature32,Feature41,Feature35,Feature34,Feature33,Feature36,Feature37,Feature38,Feature40,Feature4,Feature39,Feature1
NoSignal_Both	2	2	AlgorithmScripts/FeatureSelection/arff/weka/InfoGain/default	Feature42,Feature97.Medium,Feature89.Medium,Feature65.Medium,Feature78.Low,Feature97.Low,Feature87.Medium,Feature70.Low,Feature83.Medium,Feature89.Low,Feature72.Low,Feature58.Medium,Feature52.Medium,Feature98.Medium,Feature64.Medium,Feature82.Low,Feature72.Medium,Feature91.Medium,Feature96.Low,Feature64.Low,Feature67.Low,Feature77.Medium,Feature69.Low,Feature63.Low,Feature92.Low,Feature83.Low,Feature60.Low,Feature58.Low,Feature94.Low,Feature95.Low,Feature53.Medium,Feature74.Low,Feature51.Medium,Feature65.Low,Feature87.Low,Feature70.Medium,Feature80.Medium,Feature68.Low,Feature94.Medium,Feature88.Medium,Feature93.Medium,Feature60.Medium,Feature59.Medium,Feature69.Medium,Feature54.Low,Feature73.Low,Feature54.Medium,Feature59.Low,Feature63.Medium,Feature92.Medium,Feature95.Medium,Feature61.Medium,Feature86.Low,Feature77.Low,Feature56.Low,Feature75.Low,Feature62.Medium,Feature98.Low,Feature55.Low,Feature96.Medium,Feature51.Low,Feature99.Low,Feature74.Medium,Feature99.Medium,Feature90.Medium,Feature66.Medium,Feature55.Medium,Feature53.Low,Feature62.Low,Feature76.Low,Feature85.Low,Feature68.Medium,Feature76.Medium,Feature57.Low,Feature84.Medium,Feature73.Medium,Feature82.Medium,Feature67.Medium,Feature71.Medium,Feature90.Low,Feature93.Low,Feature100.Low,Feature81.Medium,Feature56.Medium,Feature91.Low,Feature88.Low,Feature81.Low,Feature78.Medium,Feature80.Low,Feature66.Low,Feature84.Low,Feature86.Medium,Feature57.Medium,Feature79.Medium,Feature100.Medium,Feature85.Medium,Feature79.Low,Feature71.Low,Feature61.Low,Feature75.Medium,Feature27,Feature21,Feature20,Feature22,Feature28,Feature23,Feature29,Feature26,Feature25,Feature24,Feature2,Feature7,Feature19,Feature18,Feature11,Feature30,Feature10,Feature12,Feature13,Feature14,Feature17,Feature16,Feature15,Feature3,Feature46,Feature31,Feature44,Feature49,Feature48,Feature47,Feature5,Feature50,Feature52.Low,Feature8,Feature6,Feature9,Feature45,Feature43,Feature32,Feature41,Feature35,Feature34,Feature33,Feature36,Feature37,Feature38,Feature40,Feature4,Feature39,Feature1
NoSignal_Both	2	2	AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Feature78.Low,Feature69.Low,Feature83.Medium,Feature67.Low,Feature30,Feature52.Medium,Feature64.Medium,Feature6,Feature33,Feature19,Feature35,Feature13,Feature3,Feature5,Feature98.Medium,Feature66.Low,Feature66.Medium,Feature70.Low,Feature65.Low,Feature32,Feature74.Medium,Feature73.Medium,Feature28,Feature71.Low,Feature70.Medium,Feature71.Medium,Feature72.Low,Feature67.Medium,Feature63.Medium,Feature61.Medium,Feature64.Low,Feature42,Feature54.Medium,Feature40,Feature52.Low,Feature55.Medium,Feature51.Medium,Feature43,Feature55.Low,Feature56.Medium,Feature24,Feature39,Feature61.Low,Feature38,Feature58.Medium,Feature57.Low,Feature58.Low,Feature57.Medium,Feature75.Medium,Feature26,Feature76.Medium,Feature87.Low,Feature88.Medium,Feature88.Low,Feature86.Medium,Feature12,Feature86.Low,Feature85.Medium,Feature18,Feature92.Medium,Feature84.Medium,Feature95.Medium,Feature97.Low,Feature96.Medium,Feature95.Low,Feature93.Low,Feature100.Medium,Feature93.Medium,Feature20,Feature87.Medium,Feature84.Low,Feature81.Low,Feature79.Medium,Feature79.Low,Feature78.Medium,Feature77.Medium,Feature77.Low,Feature83.Low,Feature80.Low,Feature82.Low,Feature81.Medium,Feature82.Medium,Feature10,Feature100.Low,Feature98.Low,Feature50,Feature27,Feature68.Low,Feature96.Low,Feature7,Feature51.Low,Feature75.Low,Feature99.Low,Feature56.Low,Feature17,Feature90.Low,Feature8,Feature14,Feature60.Low,Feature34,Feature36,Feature2,Feature46,Feature23,Feature4,Feature44,Feature1,Feature73.Low,Feature63.Low,Feature91.Low,Feature91.Medium,Feature90.Medium,Feature89.Low,Feature85.Low,Feature72.Medium,Feature76.Low,Feature62.Low,Feature60.Medium,Feature74.Low,Feature53.Medium,Feature94.Low,Feature92.Low,Feature94.Medium,Feature49,Feature54.Low,Feature59.Low,Feature53.Low,Feature25,Feature15,Feature89.Medium,Feature99.Medium,Feature45,Feature37,Feature31,Feature65.Medium,Feature68.Medium,Feature69.Medium,Feature59.Medium,Feature41,Feature62.Medium,Feature11,Feature16,Feature80.Medium,Feature21,Feature9,Feature48,Feature22,Feature47,Feature97.Medium,Feature29
