Description	Iteration	Fold	Algorithm	Features
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/arff/weka/SymetricalUncertainty/default	Feature1,Feature4,Feature5,Feature3,Feature2,Feature55.Medium,Feature55.Low,Feature54.Low,Feature51.Low,Feature53.Low,Feature52.Low,Feature51.Medium,Feature52.Medium,Feature54.Medium,Feature53.Medium,Feature92.Low,Feature59.Medium,Feature67.Medium,Feature98.Medium,Feature95.Medium,Feature95.Low,Feature84.Low,Feature67.Low,Feature64.Medium,Feature97.Medium,Feature87.Medium,Feature59.Low,Feature60.Low,Feature86.Low,Feature78.Low,Feature71.Medium,Feature70.Low,Feature63.Low,Feature100.Low,Feature99.Low,Feature72.Low,Feature85.Low,Feature74.Low,Feature92.Medium,Feature82.Low,Feature81.Low,Feature70.Medium,Feature90.Low,Feature63.Medium,Feature68.Medium,Feature57.Low,Feature74.Medium,Feature73.Medium,Feature83.Low,Feature62.Medium,Feature93.Low,Feature81.Medium,Feature83.Medium,Feature94.Medium,Feature87.Low,Feature79.Low,Feature62.Low,Feature64.Low,Feature66.Low,Feature73.Low,Feature76.Medium,Feature77.Low,Feature75.Low,Feature80.Medium,Feature80.Low,Feature93.Medium,Feature58.Low,Feature76.Low,Feature96.Low,Feature56.Medium,Feature82.Medium,Feature85.Medium,Feature89.Low,Feature77.Medium,Feature60.Medium,Feature68.Low,Feature97.Low,Feature56.Low,Feature71.Low,Feature99.Medium,Feature69.Medium,Feature90.Medium,Feature100.Medium,Feature65.Medium,Feature91.Medium,Feature61.Medium,Feature61.Low,Feature72.Medium,Feature78.Medium,Feature84.Medium,Feature86.Medium,Feature89.Medium,Feature88.Medium,Feature96.Medium,Feature75.Medium,Feature57.Medium,Feature94.Low,Feature98.Low,Feature91.Low,Feature65.Low,Feature66.Medium,Feature88.Low,Feature69.Low,Feature58.Medium,Feature79.Medium,Feature22,Feature21,Feature23,Feature25,Feature24,Feature26,Feature27,Feature20,Feature18,Feature19,Feature29,Feature11,Feature6,Feature10,Feature12,Feature13,Feature14,Feature17,Feature16,Feature15,Feature28,Feature30,Feature9,Feature45,Feature44,Feature47,Feature46,Feature48,Feature42,Feature50,Feature7,Feature49,Feature43,Feature41,Feature31,Feature33,Feature32,Feature36,Feature34,Feature37,Feature40,Feature8,Feature39,Feature38,Feature35
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	Feature1,Feature3,Feature4,Feature5,Feature2,Feature55.Medium,Feature55.Low,Feature54.Low,Feature51.Low,Feature52.Low,Feature53.Low,Feature51.Medium,Feature52.Medium,Feature54.Medium,Feature53.Medium,Feature92.Low,Feature67.Medium,Feature23,Feature98.Medium,Feature6,Feature59.Medium,Feature41,Feature64.Medium,Feature97.Medium,Feature20,Feature60.Low,Feature95.Low,Feature87.Medium,Feature95.Medium,Feature84.Low,Feature67.Low,Feature71.Medium,Feature74.Low,Feature92.Medium,Feature26,Feature27,Feature31,Feature22,Feature33,Feature46,Feature30,Feature70.Medium,Feature72.Low,Feature99.Low,Feature50,Feature38,Feature39,Feature59.Low,Feature78.Low,Feature68.Medium,Feature63.Medium,Feature86.Low,Feature73.Medium,Feature74.Medium,Feature62.Medium,Feature93.Low,Feature100.Low,Feature63.Low,Feature70.Low,Feature83.Medium,Feature94.Medium,Feature40,Feature57.Low,Feature85.Low,Feature47,Feature81.Medium,Feature87.Low,Feature43,Feature73.Low,Feature76.Medium,Feature82.Low,Feature12,Feature44,Feature80.Medium,Feature81.Low,Feature93.Medium,Feature56.Medium,Feature32,Feature80.Low,Feature36,Feature90.Low,Feature9,Feature58.Low,Feature76.Low,Feature96.Low,Feature82.Medium,Feature85.Medium,Feature11,Feature60.Medium,Feature77.Medium,Feature35,Feature16,Feature49,Feature89.Low,Feature62.Low,Feature64.Low,Feature66.Low,Feature79.Low,Feature83.Low,Feature24,Feature75.Low,Feature77.Low,Feature7,Feature56.Low,Feature71.Low,Feature97.Low,Feature42,Feature68.Low,Feature99.Medium,Feature69.Medium,Feature100.Medium,Feature14,Feature48,Feature34,Feature65.Medium,Feature90.Medium,Feature91.Medium,Feature10,Feature61.Medium,Feature72.Medium,Feature88.Medium,Feature89.Medium,Feature96.Medium,Feature78.Medium,Feature84.Medium,Feature86.Medium,Feature13,Feature61.Low,Feature19,Feature75.Medium,Feature57.Medium,Feature18,Feature8,Feature65.Low,Feature91.Low,Feature94.Low,Feature98.Low,Feature17,Feature29,Feature66.Medium,Feature88.Low,Feature69.Low,Feature15,Feature58.Medium,Feature37,Feature28,Feature45,Feature21,Feature79.Medium,Feature25
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/mlr/rf.importance/default	Feature3,Feature2,Feature1,Feature4,Feature5,Feature55.Medium,Feature55.Low,Feature54.Low,Feature51.Medium,Feature52.Low,Feature53.Low,Feature51.Low,Feature52.Medium,Feature54.Medium,Feature53.Medium,Feature20,Feature6,Feature27,Feature33,Feature23,Feature59.Medium,Feature41,Feature50,Feature30,Feature67.Medium,Feature74.Low,Feature92.Low,Feature68.Medium,Feature100.Low,Feature11,Feature64.Medium,Feature63.Low,Feature12,Feature38,Feature100.Medium,Feature98.Medium,Feature9,Feature26,Feature74.Medium,Feature80.Low,Feature71.Low,Feature57.Low,Feature99.Low,Feature84.Low,Feature90.Medium,Feature93.Medium,Feature85.Low,Feature40,Feature73.Medium,Feature92.Medium,Feature99.Medium,Feature62.Low,Feature96.Medium,Feature62.Medium,Feature57.Medium,Feature58.Medium,Feature60.Medium,Feature64.Low,Feature66.Low,Feature73.Low,Feature80.Medium,Feature87.Low,Feature89.Low,Feature89.Medium,Feature91.Low,Feature94.Low,Feature98.Low,Feature72.Medium,Feature75.Medium,Feature95.Low,Feature63.Medium,Feature60.Low,Feature95.Medium,Feature78.Medium,Feature65.Low,Feature25,Feature70.Low,Feature81.Low,Feature68.Low,Feature83.Low,Feature96.Low,Feature61.Low,Feature67.Low,Feature82.Low,Feature77.Medium,Feature88.Low,Feature86.Medium,Feature34,Feature61.Medium,Feature84.Medium,Feature69.Low,Feature88.Medium,Feature19,Feature71.Medium,Feature77.Low,Feature82.Medium,Feature83.Medium,Feature24,Feature56.Low,Feature7,Feature90.Low,Feature59.Low,Feature79.Medium,Feature75.Low,Feature69.Medium,Feature91.Medium,Feature76.Low,Feature97.Low,Feature81.Medium,Feature79.Low,Feature76.Medium,Feature70.Medium,Feature87.Medium,Feature22,Feature85.Medium,Feature65.Medium,Feature47,Feature97.Medium,Feature13,Feature39,Feature66.Medium,Feature78.Low,Feature56.Medium,Feature72.Low,Feature42,Feature21,Feature36,Feature44,Feature17,Feature58.Low,Feature93.Low,Feature86.Low,Feature8,Feature28,Feature94.Medium,Feature49,Feature43,Feature31,Feature37,Feature45,Feature29,Feature46,Feature10,Feature48,Feature32,Feature14,Feature16,Feature18,Feature35,Feature15
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/mlr/rf.min.depth/default	Feature4,Feature2,Feature5,Feature3,Feature1,Feature55.Medium,Feature51.Medium,Feature55.Low,Feature54.Low,Feature53.Low,Feature52.Medium,Feature23,Feature54.Medium,Feature51.Low,Feature52.Low,Feature6,Feature41,Feature27,Feature38,Feature13,Feature46,Feature53.Medium,Feature11,Feature12,Feature15,Feature26,Feature32,Feature39,Feature16,Feature20,Feature40,Feature8,Feature50,Feature9,Feature37,Feature97.Medium,Feature24,Feature45,Feature29,Feature30,Feature48,Feature98.Medium,Feature10,Feature19,Feature31,Feature36,Feature44,Feature14,Feature25,Feature43,Feature49,Feature71.Medium,Feature33,Feature34,Feature90.Low,Feature22,Feature35,Feature18,Feature28,Feature47,Feature56.Low,Feature59.Low,Feature60.Low,Feature63.Low,Feature66.Medium,Feature7,Feature80.Low,Feature83.Low,Feature92.Low,Feature92.Medium,Feature94.Medium,Feature95.Low,Feature17,Feature58.Low,Feature64.Low,Feature65.Low,Feature67.Low,Feature68.Medium,Feature76.Low,Feature77.Low,Feature78.Low,Feature79.Low,Feature83.Medium,Feature85.Low,Feature95.Medium,Feature96.Low,Feature97.Low,Feature21,Feature58.Medium,Feature59.Medium,Feature62.Low,Feature63.Medium,Feature66.Low,Feature67.Medium,Feature69.Low,Feature70.Low,Feature70.Medium,Feature73.Low,Feature74.Low,Feature75.Low,Feature81.Low,Feature81.Medium,Feature82.Low,Feature84.Low,Feature85.Medium,Feature87.Low,Feature90.Medium,Feature91.Low,Feature93.Low,Feature99.Low,Feature100.Low,Feature100.Medium,Feature42,Feature56.Medium,Feature57.Low,Feature57.Medium,Feature60.Medium,Feature61.Low,Feature61.Medium,Feature62.Medium,Feature64.Medium,Feature65.Medium,Feature68.Low,Feature69.Medium,Feature71.Low,Feature72.Low,Feature72.Medium,Feature73.Medium,Feature74.Medium,Feature75.Medium,Feature76.Medium,Feature77.Medium,Feature78.Medium,Feature79.Medium,Feature80.Medium,Feature82.Medium,Feature84.Medium,Feature86.Low,Feature86.Medium,Feature87.Medium,Feature88.Low,Feature88.Medium,Feature89.Low,Feature89.Medium,Feature91.Medium,Feature93.Medium,Feature94.Low,Feature96.Medium,Feature98.Low,Feature99.Medium
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/sklearn/anova/default	Feature5,Feature1,Feature3,Feature4,Feature2,Feature55.Medium,Feature55.Low,Feature54.Low,Feature51.Low,Feature52.Low,Feature53.Low,Feature51.Medium,Feature52.Medium,Feature54.Medium,Feature53.Medium,Feature92.Low,Feature67.Medium,Feature23,Feature98.Medium,Feature59.Medium,Feature6,Feature64.Medium,Feature97.Medium,Feature60.Low,Feature95.Low,Feature87.Medium,Feature95.Medium,Feature33,Feature20,Feature30,Feature84.Low,Feature67.Low,Feature71.Medium,Feature22,Feature74.Low,Feature92.Medium,Feature27,Feature39,Feature41,Feature38,Feature50,Feature70.Medium,Feature26,Feature72.Low,Feature99.Low,Feature46,Feature59.Low,Feature78.Low,Feature68.Medium,Feature31,Feature63.Medium,Feature86.Low,Feature74.Medium,Feature73.Medium,Feature43,Feature62.Medium,Feature93.Low,Feature47,Feature70.Low,Feature100.Low,Feature63.Low,Feature94.Medium,Feature83.Medium,Feature57.Low,Feature85.Low,Feature81.Medium,Feature87.Low,Feature76.Medium,Feature73.Low,Feature12,Feature82.Low,Feature80.Medium,Feature81.Low,Feature93.Medium,Feature36,Feature56.Medium,Feature80.Low,Feature90.Low,Feature9,Feature35,Feature44,Feature96.Low,Feature58.Low,Feature76.Low,Feature82.Medium,Feature85.Medium,Feature16,Feature60.Medium,Feature77.Medium,Feature40,Feature24,Feature89.Low,Feature64.Low,Feature66.Low,Feature62.Low,Feature79.Low,Feature83.Low,Feature49,Feature7,Feature32,Feature14,Feature77.Low,Feature75.Low,Feature10,Feature25,Feature71.Low,Feature56.Low,Feature97.Low,Feature68.Low,Feature99.Medium,Feature69.Medium,Feature100.Medium,Feature34,Feature42,Feature65.Medium,Feature90.Medium,Feature91.Medium,Feature13,Feature61.Medium,Feature72.Medium,Feature11,Feature88.Medium,Feature89.Medium,Feature96.Medium,Feature78.Medium,Feature84.Medium,Feature86.Medium,Feature61.Low,Feature18,Feature8,Feature75.Medium,Feature57.Medium,Feature37,Feature19,Feature98.Low,Feature65.Low,Feature91.Low,Feature94.Low,Feature29,Feature48,Feature17,Feature66.Medium,Feature88.Low,Feature15,Feature69.Low,Feature58.Medium,Feature28,Feature45,Feature21,Feature79.Medium
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	Feature1,Feature2,Feature3,Feature4,Feature5,Feature11,Feature23,Feature52.Low,Feature52.Medium,Feature53.Low,Feature54.Low,Feature54.Medium,Feature55.Low,Feature55.Medium,Feature6,Feature14,Feature17,Feature20,Feature25,Feature26,Feature27,Feature30,Feature34,Feature36,Feature40,Feature41,Feature44,Feature46,Feature51.Low,Feature51.Medium,Feature10,Feature100.Low,Feature100.Medium,Feature12,Feature13,Feature15,Feature16,Feature18,Feature19,Feature21,Feature32,Feature33,Feature39,Feature49,Feature9,Feature22,Feature24,Feature31,Feature37,Feature38,Feature45,Feature48,Feature50,Feature59.Medium,Feature84.Low,Feature84.Medium,Feature86.Medium,Feature89.Medium,Feature93.Medium,Feature98.Medium,Feature28,Feature29,Feature35,Feature43,Feature47,Feature53.Medium,Feature85.Low,Feature85.Medium,Feature86.Low,Feature87.Low,Feature88.Low,Feature94.Low,Feature94.Medium,Feature95.Medium,Feature97.Medium,Feature42,Feature57.Low,Feature57.Medium,Feature58.Low,Feature87.Medium,Feature88.Medium,Feature89.Low,Feature90.Low,Feature90.Medium,Feature91.Low,Feature91.Medium,Feature92.Low,Feature92.Medium,Feature93.Low,Feature98.Low,Feature56.Low,Feature58.Medium,Feature59.Low,Feature61.Low,Feature62.Medium,Feature67.Medium,Feature82.Medium,Feature83.Low,Feature83.Medium,Feature95.Low,Feature96.Low,Feature96.Medium,Feature97.Low,Feature99.Low,Feature99.Medium,Feature56.Medium,Feature60.Medium,Feature61.Medium,Feature62.Low,Feature63.Low,Feature64.Medium,Feature65.Low,Feature66.Low,Feature66.Medium,Feature68.Medium,Feature71.Medium,Feature74.Low,Feature76.Medium,Feature8,Feature82.Low,Feature60.Low,Feature64.Low,Feature67.Low,Feature7,Feature70.Medium,Feature72.Low,Feature73.Medium,Feature74.Medium,Feature75.Medium,Feature78.Low,Feature79.Medium,Feature80.Low,Feature80.Medium,Feature81.Low,Feature81.Medium,Feature63.Medium,Feature65.Medium,Feature68.Low,Feature69.Low,Feature69.Medium,Feature70.Low,Feature71.Low,Feature72.Medium,Feature73.Low,Feature75.Low,Feature76.Low,Feature77.Low,Feature77.Medium,Feature78.Medium,Feature79.Low
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/sklearn/random_logistic_regression/default	Feature55.Medium,Feature55.Low,Feature3,Feature1,Feature5,Feature54.Low,Feature2,Feature54.Medium,Feature52.Medium,Feature51.Medium,Feature4,Feature53.Medium,Feature52.Low,Feature53.Low,Feature51.Low,Feature23,Feature92.Low,Feature98.Medium,Feature99.Low,Feature97.Medium,Feature94.Medium,Feature67.Medium,Feature60.Medium,Feature6,Feature99.Medium,Feature98.Low,Feature97.Low,Feature96.Medium,Feature96.Low,Feature95.Medium,Feature95.Low,Feature94.Low,Feature93.Medium,Feature93.Low,Feature92.Medium,Feature91.Medium,Feature91.Low,Feature90.Medium,Feature90.Low,Feature9,Feature89.Medium,Feature89.Low,Feature88.Medium,Feature88.Low,Feature87.Medium,Feature87.Low,Feature86.Medium,Feature86.Low,Feature85.Medium,Feature85.Low,Feature84.Medium,Feature84.Low,Feature83.Medium,Feature83.Low,Feature82.Medium,Feature82.Low,Feature81.Medium,Feature81.Low,Feature80.Medium,Feature80.Low,Feature8,Feature79.Medium,Feature79.Low,Feature78.Medium,Feature78.Low,Feature77.Medium,Feature77.Low,Feature76.Medium,Feature76.Low,Feature75.Medium,Feature75.Low,Feature74.Medium,Feature74.Low,Feature73.Medium,Feature73.Low,Feature72.Medium,Feature72.Low,Feature71.Medium,Feature71.Low,Feature70.Medium,Feature70.Low,Feature7,Feature69.Medium,Feature69.Low,Feature68.Medium,Feature68.Low,Feature67.Low,Feature66.Medium,Feature66.Low,Feature65.Medium,Feature65.Low,Feature64.Medium,Feature64.Low,Feature63.Medium,Feature63.Low,Feature62.Medium,Feature62.Low,Feature61.Medium,Feature61.Low,Feature60.Low,Feature59.Medium,Feature59.Low,Feature58.Medium,Feature58.Low,Feature57.Medium,Feature57.Low,Feature56.Medium,Feature56.Low,Feature50,Feature49,Feature48,Feature47,Feature46,Feature45,Feature44,Feature43,Feature42,Feature41,Feature40,Feature39,Feature38,Feature37,Feature36,Feature35,Feature34,Feature33,Feature32,Feature31,Feature30,Feature29,Feature28,Feature27,Feature26,Feature25,Feature24,Feature22,Feature21,Feature20,Feature19,Feature18,Feature17,Feature16,Feature15,Feature14,Feature13,Feature12,Feature11,Feature100.Medium,Feature100.Low,Feature10
StrongSignal_Both	2	1	AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	Feature1,Feature2,Feature3,Feature4,Feature5,Feature23,Feature39,Feature50,Feature51.Medium,Feature52.Low,Feature52.Medium,Feature53.Low,Feature54.Medium,Feature55.Medium,Feature6,Feature14,Feature20,Feature22,Feature26,Feature27,Feature29,Feature31,Feature35,Feature40,Feature51.Low,Feature53.Medium,Feature54.Low,Feature55.Low,Feature64.Medium,Feature97.Medium,Feature12,Feature19,Feature24,Feature32,Feature33,Feature36,Feature38,Feature44,Feature46,Feature62.Medium,Feature67.Medium,Feature71.Medium,Feature80.Medium,Feature87.Medium,Feature9,Feature10,Feature16,Feature25,Feature30,Feature34,Feature42,Feature43,Feature59.Medium,Feature63.Medium,Feature68.Medium,Feature70.Medium,Feature77.Medium,Feature82.Low,Feature93.Low,Feature98.Medium,Feature100.Low,Feature15,Feature18,Feature41,Feature47,Feature60.Low,Feature7,Feature74.Medium,Feature80.Low,Feature82.Medium,Feature84.Low,Feature92.Low,Feature94.Medium,Feature95.Low,Feature95.Medium,Feature45,Feature57.Low,Feature63.Low,Feature70.Low,Feature73.Medium,Feature78.Low,Feature79.Medium,Feature8,Feature81.Medium,Feature83.Low,Feature83.Medium,Feature86.Medium,Feature87.Low,Feature89.Low,Feature96.Low,Feature100.Medium,Feature13,Feature37,Feature62.Low,Feature67.Low,Feature74.Low,Feature76.Low,Feature76.Medium,Feature79.Low,Feature81.Low,Feature85.Medium,Feature92.Medium,Feature93.Medium,Feature97.Low,Feature99.Medium,Feature17,Feature28,Feature58.Low,Feature59.Low,Feature61.Medium,Feature65.Medium,Feature66.Medium,Feature73.Low,Feature78.Medium,Feature85.Low,Feature86.Low,Feature90.Low,Feature90.Medium,Feature91.Medium,Feature98.Low,Feature21,Feature48,Feature49,Feature56.Low,Feature57.Medium,Feature60.Medium,Feature68.Low,Feature71.Low,Feature72.Low,Feature72.Medium,Feature77.Low,Feature88.Medium,Feature91.Low,Feature96.Medium,Feature99.Low,Feature11,Feature56.Medium,Feature58.Medium,Feature61.Low,Feature64.Low,Feature65.Low,Feature66.Low,Feature69.Low,Feature69.Medium,Feature75.Low,Feature75.Medium,Feature84.Medium,Feature88.Low,Feature89.Medium,Feature94.Low
StrongSignal_Both	2	2	AlgorithmScripts/FeatureSelection/arff/weka/Correlation/default	Feature52.Medium,Feature53.Medium,Feature55.Medium,Feature52.Low,Feature54.Medium,Feature51.Low,Feature55.Low,Feature53.Low,Feature51.Medium,Feature5,Feature3,Feature54.Low,Feature4,Feature1,Feature2,Feature97.Medium,Feature25,Feature78.Low,Feature97.Low,Feature64.Medium,Feature26,Feature98.Medium,Feature89.Medium,Feature65.Medium,Feature30,Feature67.Low,Feature83.Medium,Feature82.Low,Feature46,Feature69.Low,Feature47,Feature42,Feature22,Feature72.Low,Feature44,Feature87.Medium,Feature80.Medium,Feature27,Feature68.Low,Feature95.Low,Feature13,Feature94.Medium,Feature72.Medium,Feature11,Feature35,Feature58.Medium,Feature37,Feature64.Low,Feature96.Low,Feature70.Low,Feature61.Medium,Feature33,Feature40,Feature18,Feature60.Medium,Feature69.Medium,Feature59.Medium,Feature60.Low,Feature83.Low,Feature43,Feature59.Low,Feature17,Feature62.Medium,Feature86.Low,Feature45,Feature77.Medium,Feature70.Medium,Feature96.Medium,Feature41,Feature6,Feature7,Feature98.Low,Feature89.Low,Feature65.Low,Feature87.Low,Feature15,Feature36,Feature91.Medium,Feature73.Low,Feature38,Feature94.Low,Feature58.Low,Feature32,Feature95.Medium,Feature48,Feature8,Feature66.Medium,Feature74.Medium,Feature90.Medium,Feature99.Medium,Feature92.Low,Feature63.Low,Feature19,Feature68.Medium,Feature77.Low,Feature82.Medium,Feature93.Medium,Feature88.Medium,Feature9,Feature74.Low,Feature67.Medium,Feature85.Low,Feature76.Low,Feature62.Low,Feature20,Feature92.Medium,Feature63.Medium,Feature21,Feature76.Medium,Feature57.Low,Feature73.Medium,Feature90.Low,Feature49,Feature100.Low,Feature10,Feature56.Low,Feature75.Low,Feature12,Feature16,Feature50,Feature34,Feature93.Low,Feature99.Low,Feature81.Low,Feature88.Low,Feature81.Medium,Feature28,Feature24,Feature84.Medium,Feature80.Low,Feature84.Low,Feature66.Low,Feature71.Medium,Feature78.Medium,Feature86.Medium,Feature56.Medium,Feature91.Low,Feature23,Feature14,Feature31,Feature39,Feature57.Medium,Feature29,Feature79.Medium,Feature79.Low,Feature100.Medium,Feature85.Medium,Feature71.Low,Feature61.Low,Feature75.Medium
StrongSignal_Both	2	2	AlgorithmScripts/FeatureSelection/arff/weka/GainRatio/default	Feature52.Medium,Feature4,Feature1,Feature3,Feature2,Feature5,Feature52.Low,Feature51.Low,Feature55.Low,Feature53.Medium,Feature53.Low,Feature54.Low,Feature55.Medium,Feature54.Medium,Feature51.Medium,Feature42,Feature78.Low,Feature97.Medium,Feature83.Medium,Feature89.Medium,Feature65.Medium,Feature95.Low,Feature97.Low,Feature64.Low,Feature96.Low,Feature89.Low,Feature70.Low,Feature60.Low,Feature83.Low,Feature87.Medium,Feature72.Low,Feature58.Medium,Feature63.Low,Feature92.Low,Feature82.Low,Feature98.Medium,Feature67.Low,Feature77.Medium,Feature74.Low,Feature64.Medium,Feature94.Low,Feature58.Low,Feature75.Low,Feature56.Low,Feature87.Low,Feature65.Low,Feature69.Low,Feature72.Medium,Feature91.Medium,Feature99.Low,Feature77.Low,Feature68.Low,Feature59.Low,Feature70.Medium,Feature98.Low,Feature73.Low,Feature69.Medium,Feature60.Medium,Feature59.Medium,Feature88.Medium,Feature93.Medium,Feature80.Medium,Feature94.Medium,Feature61.Medium,Feature63.Medium,Feature92.Medium,Feature86.Low,Feature95.Medium,Feature62.Medium,Feature90.Medium,Feature99.Medium,Feature96.Medium,Feature62.Low,Feature85.Low,Feature76.Low,Feature74.Medium,Feature66.Medium,Feature76.Medium,Feature57.Low,Feature68.Medium,Feature71.Medium,Feature100.Low,Feature90.Low,Feature84.Medium,Feature73.Medium,Feature82.Medium,Feature67.Medium,Feature93.Low,Feature81.Low,Feature88.Low,Feature56.Medium,Feature91.Low,Feature81.Medium,Feature84.Low,Feature80.Low,Feature66.Low,Feature78.Medium,Feature86.Medium,Feature57.Medium,Feature79.Medium,Feature85.Medium,Feature100.Medium,Feature79.Low,Feature61.Low,Feature71.Low,Feature75.Medium,Feature28,Feature23,Feature21,Feature22,Feature24,Feature27,Feature20,Feature26,Feature25,Feature12,Feature13,Feature15,Feature14,Feature11,Feature16,Feature17,Feature18,Feature29,Feature19,Feature10,Feature39,Feature30,Feature47,Feature7,Feature49,Feature48,Feature50,Feature44,Feature6,Feature8,Feature9,Feature45,Feature43,Feature31,Feature33,Feature32,Feature35,Feature34,Feature36,Feature41,Feature40,Feature38,Feature37,Feature46
StrongSignal_Both	2	2	AlgorithmScripts/FeatureSelection/arff/weka/InfoGain/default	Feature1,Feature5,Feature4,Feature3,Feature2,Feature52.Medium,Feature52.Low,Feature53.Medium,Feature55.Low,Feature51.Low,Feature53.Low,Feature54.Low,Feature55.Medium,Feature54.Medium,Feature42,Feature51.Medium,Feature97.Medium,Feature89.Medium,Feature65.Medium,Feature78.Low,Feature97.Low,Feature87.Medium,Feature70.Low,Feature83.Medium,Feature89.Low,Feature72.Low,Feature58.Medium,Feature98.Medium,Feature64.Medium,Feature82.Low,Feature72.Medium,Feature91.Medium,Feature96.Low,Feature64.Low,Feature67.Low,Feature77.Medium,Feature69.Low,Feature63.Low,Feature92.Low,Feature83.Low,Feature60.Low,Feature58.Low,Feature94.Low,Feature95.Low,Feature74.Low,Feature65.Low,Feature87.Low,Feature70.Medium,Feature80.Medium,Feature68.Low,Feature94.Medium,Feature93.Medium,Feature88.Medium,Feature69.Medium,Feature60.Medium,Feature59.Medium,Feature73.Low,Feature59.Low,Feature63.Medium,Feature92.Medium,Feature95.Medium,Feature61.Medium,Feature86.Low,Feature77.Low,Feature75.Low,Feature56.Low,Feature62.Medium,Feature98.Low,Feature96.Medium,Feature99.Low,Feature74.Medium,Feature90.Medium,Feature99.Medium,Feature66.Medium,Feature85.Low,Feature76.Low,Feature62.Low,Feature68.Medium,Feature76.Medium,Feature57.Low,Feature84.Medium,Feature73.Medium,Feature82.Medium,Feature67.Medium,Feature71.Medium,Feature90.Low,Feature93.Low,Feature100.Low,Feature81.Medium,Feature91.Low,Feature56.Medium,Feature81.Low,Feature88.Low,Feature78.Medium,Feature80.Low,Feature66.Low,Feature84.Low,Feature86.Medium,Feature57.Medium,Feature79.Medium,Feature85.Medium,Feature100.Medium,Feature79.Low,Feature71.Low,Feature61.Low,Feature75.Medium,Feature50,Feature20,Feature22,Feature21,Feature23,Feature18,Feature26,Feature25,Feature24,Feature19,Feature17,Feature48,Feature7,Feature10,Feature16,Feature11,Feature12,Feature13,Feature14,Feature15,Feature27,Feature28,Feature29,Feature41,Feature40,Feature43,Feature9,Feature44,Feature8,Feature47,Feature46,Feature45,Feature6,Feature39,Feature38,Feature31,Feature30,Feature37,Feature32,Feature33,Feature34,Feature35,Feature36,Feature49
StrongSignal_Both	2	2	AlgorithmScripts/FeatureSelection/arff/weka/OneR/default	Feature1,Feature3,Feature5,Feature4,Feature2,Feature52.Medium,Feature52.Low,Feature53.Medium,Feature51.Low,Feature55.Low,Feature53.Low,Feature54.Low,Feature55.Medium,Feature78.Low,Feature54.Medium,Feature67.Low,Feature64.Medium,Feature69.Low,Feature83.Medium,Feature30,Feature6,Feature33,Feature13,Feature98.Medium,Feature19,Feature35,Feature65.Low,Feature70.Medium,Feature61.Low,Feature71.Low,Feature61.Medium,Feature70.Low,Feature58.Low,Feature67.Medium,Feature66.Low,Feature66.Medium,Feature64.Low,Feature58.Medium,Feature26,Feature57.Medium,Feature42,Feature20,Feature39,Feature38,Feature32,Feature24,Feature40,Feature43,Feature57.Low,Feature18,Feature56.Medium,Feature28,Feature100.Medium,Feature72.Low,Feature12,Feature71.Medium,Feature63.Medium,Feature88.Low,Feature86.Medium,Feature95.Medium,Feature88.Medium,Feature79.Medium,Feature85.Medium,Feature96.Medium,Feature84.Medium,Feature80.Low,Feature95.Low,Feature81.Medium,Feature82.Low,Feature81.Low,Feature84.Low,Feature83.Low,Feature86.Low,Feature79.Low,Feature82.Medium,Feature73.Medium,Feature87.Medium,Feature93.Medium,Feature92.Medium,Feature93.Low,Feature78.Medium,Feature75.Medium,Feature97.Low,Feature76.Medium,Feature77.Medium,Feature87.Low,Feature77.Low,Feature74.Medium,Feature56.Low,Feature50,Feature27,Feature60.Low,Feature36,Feature100.Low,Feature75.Low,Feature7,Feature68.Low,Feature10,Feature98.Low,Feature14,Feature90.Low,Feature8,Feature34,Feature96.Low,Feature99.Low,Feature17,Feature91.Low,Feature23,Feature91.Medium,Feature94.Medium,Feature94.Low,Feature92.Low,Feature90.Medium,Feature72.Medium,Feature59.Low,Feature76.Low,Feature63.Low,Feature73.Low,Feature51.Medium,Feature85.Low,Feature62.Low,Feature49,Feature60.Medium,Feature89.Low,Feature44,Feature74.Low,Feature46,Feature69.Medium,Feature62.Medium,Feature59.Medium,Feature15,Feature68.Medium,Feature65.Medium,Feature99.Medium,Feature31,Feature25,Feature37,Feature41,Feature45,Feature89.Medium,Feature11,Feature21,Feature16,Feature80.Medium,Feature47,Feature22,Feature48,Feature9,Feature97.Medium,Feature29
